,country,imdb_rating,imdb_votes,language,production,released_on_weekend,released_on_dump_month,runtime,year,budget,revenue,actor_popularity,director_popularity,action,adventure,animation,biography,comedy,crime,drama,family,fantasy,mystery,romance,thriller,other_genre,G,NC-17,PG,PG-13,R,TV-14,TV-MA,TV-PG,UNRATED
132,1,6.6,11.21878256625621,1,127,0,1,96,2008,18.31532022829454,18.90827663664486,15.504465,1.453279,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133,1,7.7,13.384669178624415,1,206,1,0,117,2006,17.98989782785991,19.861961317361953,42.727706,6.977275,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
134,3,5.7,10.327807126158824,2,155,0,1,93,2006,17.37085861945369,16.166534991691645,14.679452,1.9238595,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,2,7.1,10.829015489762766,1,701,1,1,120,2007,16.61887093887081,17.4348167579161,28.711962,1.028791,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
136,3,5.6,11.6994299278685,1,27,1,1,105,2006,17.312018119430753,17.942999944505008,18.915582,1.001439,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
137,1,5.8,9.831884133676436,1,78,1,1,108,2006,17.073607095985757,16.677539538405416,13.860364,2.449566,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
138,2,7.5,12.803179629888653,1,206,0,0,153,2009,19.33697147582652,20.654943308943338,17.758871,3.067843,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
139,1,7.1,13.202386392576276,2,701,0,0,144,2007,18.82614585206053,20.380366683870882,27.032793,2.633443,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
140,1,7.1,11.576219462008845,1,127,1,0,135,2006,18.31532022829454,18.003652777917797,9.587254,7.976774000000001,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
141,2,7.1,10.297217404425872,1,701,1,0,125,2006,16.38045991542581,14.78501479943215,14.403361,1.982332,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,1,6.5,10.272150354120187,1,206,1,0,97,2007,16.11809565095832,16.67771143889374,7.338044999999998,1.001092,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
143,2,7.6,11.174511344111675,5,127,1,1,128,2007,16.811242831518264,18.10974433309784,6.9888020000000015,2.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,1,4.7,10.274568233782462,2,155,1,0,92,2006,16.811242831518264,16.91405245641896,11.44654,1.0000280000000001,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
145,1,7.6,12.193564746886963,1,210,1,0,113,2006,17.216707939626428,17.798052118432103,9.6326,2.21,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
146,2,6.1,10.390931953464207,1,163,1,1,93,2008,17.909855120186375,17.744924363000397,29.525129999999997,1.5376615,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147,1,7.1,9.607437230413831,1,206,1,0,110,2006,16.38045991542581,13.956428353822481,27.624229999999997,1.214116,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,2,6.7,6.740519359606223,1,50,0,0,86,2006,15.424948470398375,11.854143565002316,4.0039620000000005,1.002992,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
149,1,6.8,11.50007322765641,2,155,1,0,109,2008,16.811242831518264,17.998626834372928,42.708056,3.475336,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150,1,6.9,10.487015160517863,1,210,1,1,125,2006,17.216707939626428,17.540742457026436,16.733297,1.0012450000000002,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
151,1,7.8,13.116101814672795,3,127,0,1,166,2008,18.82614585206053,19.62644818595234,38.197706,4.615347,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
152,1,4.6,10.454927149187373,1,155,1,1,99,2006,17.50439001207821,18.744639744138983,14.115585000000001,1.031751,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,1,6.5,9.536257094657879,1,701,1,0,122,2006,16.636889444373487,14.640163518479916,28.702138,1.474733,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
154,3,6.4,11.365781844925843,3,210,1,0,123,2006,17.50439001207821,17.917729700800148,13.432665,3.708069,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
155,1,6.6,9.273784544532717,1,149,1,1,96,2006,14.508657738524219,13.341990352806942,10.016178,1.453114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156,1,6.7,10.970230705529843,1,210,1,0,85,2007,18.258161814454592,18.819755564260785,22.39441,1.230587,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
157,2,6.6,11.437900149108476,1,127,1,0,85,2006,18.819456863909732,17.981544823063494,27.953134,1.538837,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
158,1,7.4,11.691172063722153,1,21,1,0,97,2006,15.424948470398375,17.107204632222658,7.263319,2.4077610000000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,1,5.5,10.580047929491675,1,102,1,0,103,2006,16.300417207752275,17.46275802814675,9.610553,1.0023799999999998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
160,1,6.5,12.0841818094021,4,206,1,0,110,2008,18.197537192638155,19.256565665239098,31.238468,1.002141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,3,7.9,12.864317774080854,1,701,1,0,121,2007,16.300417207752275,18.20468376991241,21.534861,2.260981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
162,2,7.8,12.529987799528257,1,149,1,0,110,2006,17.111347423968603,17.84636282489696,29.585476,1.551069,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
163,2,6.6,11.019251900021803,1,701,1,0,100,2007,16.11809565095832,17.312018119430753,14.538884,4.123497,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
164,1,5.4,10.46490172241293,1,701,1,1,90,2007,16.588099280204055,13.919564220060852,21.527148999999998,1.0118965000000002,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
165,1,7.3,9.273409063443166,1,701,1,0,95,2006,15.424948470398375,15.159290607986984,5.580430000000001,1.0139280000000002,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,5,7.4,10.574184604258482,1,46,1,1,148,2008,18.20179063391777,18.666091404798756,8.241208,2.064283,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
167,1,4.5,10.92394008189247,1,80,1,0,75,2008,17.37085861945369,17.068665444575597,13.721236,1.869403,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
168,1,7.5,11.441955640599057,1,206,0,0,114,2007,17.034386382832476,18.00701247170598,16.489832,1.000016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
169,1,5.9,11.348734550248555,1,127,1,0,114,2010,18.049617062561534,18.27435767991557,22.165754999999997,1.604999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170,1,5.6,11.04344969638154,1,127,1,0,97,2006,17.72753356339242,18.67071458485337,19.417598,1.000032,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
171,1,7.6,10.826197636212466,1,149,0,1,126,2007,16.523560759066484,17.224217803211225,11.276606,7.312085000000001,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
172,2,6.7,11.560581653098458,1,27,1,0,117,2007,17.72753356339242,18.32030785825223,25.239618,2.531006,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,2,5.9,11.12751295291345,2,701,1,1,99,2007,18.197537192638155,16.52831703005546,18.634478,1.058991,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
174,1,7.1,10.874114943063258,1,701,1,0,99,2007,16.588099280204055,15.495785240858268,21.761612,1.7660619999999998,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175,1,6.8,12.316374432971894,5,155,1,0,117,2010,18.51599092375669,18.99300851122352,21.167680999999998,1.956638,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,1,5.9,10.375645110411204,1,206,1,0,88,2006,17.72753356339242,17.826131586855812,22.175849,1.000003,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,1,5.3,10.409551859200409,1,155,1,0,104,2006,16.300417207752275,16.95130251217368,11.257732999999998,1.1479979999999999,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
178,2,4.3,10.659679952313123,2,210,1,0,98,2006,17.974393641323946,18.436506070302034,13.28972,2.710054,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,4,6.0,11.488817181626265,2,163,1,0,134,2006,18.720785336402702,18.914123206232826,18.571719,3.5699129999999997,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
180,1,6.3,8.713910628493924,1,701,1,0,123,2006,16.811242831518264,16.410106391195093,9.050032,1.000037,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
181,1,4.9,9.789086292226152,1,701,1,1,114,2008,16.588099280204055,17.727684472005144,15.13287,1.0104549999999999,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182,4,4.2,10.40292861743548,1,210,1,0,114,2006,18.064005800013632,17.46952622173729,14.242994,1.075499,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
183,2,6.9,12.218875340166775,1,163,1,0,99,2008,17.14771506813948,18.34143109755592,13.325804999999999,2.320784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
184,2,5.9,10.829887018558571,1,102,1,1,92,2012,16.454567887579532,18.263396033176583,10.18781,1.0000950000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
185,2,7.1,11.577307723899496,2,163,1,1,110,2007,18.064005800013632,18.277486334396077,20.024356,2.3582349999999996,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
186,1,7.1,12.104504928111044,1,149,1,1,126,2007,17.216707939626428,18.870707016762676,29.02778,1.416182,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
187,1,5.0,5.081404364984463,1,701,1,1,101,2006,13.815510557964274,9.346181594887597,8.617627,1.010584,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
188,6,6.3,12.003907500601155,1,210,1,1,94,2007,17.622173047734595,18.815503185931927,19.082797,2.1865349999999997,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
189,1,7.8,11.951560968635683,2,155,0,0,87,2009,17.50439001207821,17.654339515021565,19.020623,4.729723,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190,2,7.1,12.500863143156742,2,78,1,0,127,2011,18.51599092375669,19.516851748443067,20.673342,1.802302,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191,1,6.8,8.507748732588238,1,701,0,1,88,2006,13.122363377404328,12.302068953531068,6.043828,1.648089,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
192,2,6.5,11.616879992690079,1,102,1,1,98,2009,16.811242831518264,17.755468990420734,5.367702,1.215144,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
193,2,5.0,10.633785998726866,2,210,1,0,102,2006,16.811242831518264,17.48275359892404,11.775055000000002,1.094065,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
194,2,7.6,9.76249985923515,4,57,1,0,122,2006,16.300417207752275,16.818160648152492,10.434284,1.057863,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
195,1,4.8,9.242807562113684,1,50,1,0,85,2006,16.523560759066484,16.29975148620885,11.149500999999999,1.218246,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
196,2,6.2,8.77971129020447,1,155,1,0,95,2006,16.523560759066484,16.860032995687696,11.899752000000001,1.168,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
197,3,8.2,13.67679316985231,1,206,1,0,132,2005,17.80449460452855,18.70217648294158,21.843480000000003,1.098837,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
198,2,5.8,9.01371703047137,1,163,0,0,94,2007,16.300417207752275,15.480420451899242,11.467471000000002,1.000008,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
199,2,7.1,9.280612424961515,1,701,1,0,84,2005,13.017002861746503,13.788678783998808,14.545535000000001,1.009919,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
200,3,6.5,11.478892870226021,1,80,1,1,97,2014,17.034386382832476,18.01991143330955,17.254185999999997,1.4586709999999998,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
201,2,6.3,10.381490352934616,1,20,1,0,102,2007,17.216707939626428,17.104289725048467,7.672998999999999,3.107256,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
202,1,6.8,9.680093969966709,1,701,1,0,89,2006,13.80949248563871,12.013700752882718,7.558669,1.013045,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203,1,6.2,11.793567816630771,4,127,1,0,96,2007,18.064005800013632,18.14712299857077,20.924232999999997,2.1671560000000003,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
204,1,8.3,13.31425730584509,2,78,1,0,103,2010,19.11382792451231,20.788088414298695,19.802477,1.344911,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
205,1,5.8,9.958496435566927,1,149,1,0,88,2006,15.687312734865866,16.408407038729045,12.547914,1.0335370000000002,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
206,1,5.1,10.480381776271823,1,78,1,0,88,2009,18.82614585206053,19.49506127057218,21.143363,1.000003,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
207,4,7.3,11.428608636240751,3,701,1,0,103,2006,16.523560759066484,18.630813038796706,13.346403,2.074235,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
208,1,7.5,9.696401880595555,1,102,1,0,112,2006,15.89495209964411,16.75723137258213,14.990790000000002,1.156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209,4,4.8,8.840290669088972,2,149,0,0,97,2007,17.45309671769066,15.503898088559497,6.5959400000000015,1.12,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
210,1,6.8,12.267999947901503,1,155,1,0,91,2006,18.197537192638155,20.309174802274413,15.706426,2.051798,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
211,4,6.6,12.621039138846001,2,206,0,0,115,2009,19.11382792451231,19.732663653371823,23.874265,2.354661,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212,1,6.2,9.932755050216697,1,210,1,0,116,2006,16.300417207752275,15.72577842933645,17.910830999999998,1.5353629999999998,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
213,1,7.2,10.1528055448198,2,701,1,0,168,2006,15.483217378522351,16.91451703233401,9.469465,1.012446,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
214,4,8.1,13.198637145385321,5,163,1,1,115,2007,18.064005800013632,19.908683269508142,22.403062,2.860479,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
215,1,6.2,8.227375506834035,1,701,1,0,95,2007,16.012735135300492,14.899022406704786,4.846297,1.608,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
216,1,6.4,9.864070820172337,4,701,1,0,152,2006,16.213405830762646,17.652733009921153,7.403847000000002,1.0001309999999999,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
217,1,7.6,12.738073483575457,1,127,1,0,92,2008,18.683045008419857,20.263995693194314,27.705949000000004,1.4672425,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,1,5.1,10.200513336241043,1,20,1,0,85,2006,16.012735135300492,17.11523227555883,8.42267,1.041887,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
219,1,7.6,11.31902513212566,1,210,1,1,121,2006,16.37272755920123,18.264990294287735,6.691194,2.0897900000000003,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
220,1,6.2,11.907983271163184,2,127,1,0,115,2007,18.064005800013632,19.09227673697531,20.586226,3.410707,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221,2,7.4,12.262254471552323,1,701,1,0,150,2012,17.98989782785991,19.433348177603133,19.102586,8.403141,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
222,1,6.6,11.798111925972618,2,210,1,1,90,2008,17.50439001207821,18.833859300117478,18.329954,1.000132,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
223,1,5.0,8.99961934066053,1,701,0,0,92,2006,13.122363377404328,13.521578327236277,4.113553,1.00336,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
224,2,7.3,12.653578205537814,5,155,1,0,84,2006,16.70588231586044,19.38222298251676,7.784103,1.7205279999999998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,1,6.5,11.007535043694178,1,701,0,1,130,2006,18.064005800013632,18.858533529517782,33.606286,3.6753989999999996,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
226,2,7.6,12.66531861812295,1,701,1,1,110,2006,17.50439001207821,18.280441383131155,19.45203,1.035626,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
227,1,6.1,10.693852183811433,1,155,1,0,108,2006,17.909855120186375,18.17119765774044,13.389555,2.219716,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
228,2,5.1,11.64761368820812,1,206,1,0,109,2008,18.469470908121796,19.399006866745975,8.755685,2.468181,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,3,7.5,11.898793124731572,2,206,1,0,160,2007,17.216707939626428,16.50415997502049,20.74061,1.869271,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
230,2,5.9,11.312533619514689,3,155,1,0,104,2008,17.216707939626428,18.040436411370994,20.290941,2.008497,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
231,1,7.7,12.753719953232526,1,127,1,0,157,2007,17.98989782785991,18.255639978474022,41.782356,4.615347,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
232,4,7.1,9.448963494138779,2,80,0,1,120,2006,16.489659207390805,16.949425309805175,13.367935999999998,1.000097,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
233,1,5.7,10.573519625590022,2,206,0,0,99,2007,17.50439001207821,17.955004681268175,22.274745000000003,1.358662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
234,2,5.7,9.970959267651141,1,701,0,0,96,2006,17.034386382832476,15.529164331188708,23.933717,1.0135319999999999,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
235,1,5.4,10.56666509647364,2,155,1,0,99,2007,17.622173047734595,17.243767212879472,16.659062,1.039045,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
236,4,7.5,12.622309529191627,1,163,1,1,112,2010,17.909855120186375,17.679698681795266,11.554124,2.260981,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
237,1,6.7,10.031704850336881,1,27,1,0,118,2006,17.216707939626428,17.363461787360123,14.145655,1.001023,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
238,3,7.5,11.31175130946,3,206,1,1,125,2006,16.780783624033557,17.093516731131054,4.4001220000000005,1.009939,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
239,3,6.2,12.194556589568926,1,37,1,0,121,2009,17.72753356339242,18.8618112911717,21.759286000000003,1.289621,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
240,2,7.6,9.335650562941629,1,60,1,1,112,2006,16.300417207752275,14.138799851610077,10.902291,1.000389,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
241,2,7.3,12.231793997079805,1,149,1,0,107,2007,17.72753356339242,17.281802649812192,18.394226999999997,3.7828150000000003,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
242,1,6.4,12.838312039186235,2,701,0,0,92,2008,18.82614585206053,20.25170799413625,32.654968000000004,2.3582349999999996,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243,1,6.7,11.721174643774098,2,701,1,0,90,2011,18.683045008419857,20.134456107492174,22.615753,1.721556,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,3,5.1,11.632156340888768,1,149,1,1,104,2006,18.420680743952367,19.33411983375738,15.167045000000002,1.000029,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
245,1,7.8,12.8541178521777,1,57,1,1,101,2006,15.89495209964411,18.425898915582653,14.312824999999998,1.0013815000000001,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
246,1,7.1,13.156097915133957,1,20,1,0,169,2007,19.519293032620475,20.683484966934568,39.134598,4.0424940000000005,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
247,3,5.5,10.80655119082919,1,701,1,0,99,2006,17.72753356339242,18.287471276647185,18.5087,1.0870790000000001,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
248,3,7.5,12.459458260755133,8,127,1,0,143,2006,17.034386382832476,18.723228142912493,36.633119,2.0897900000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
249,2,5.9,10.302431443654028,1,210,1,0,93,2008,17.034386382832476,14.508657738524219,22.704866,2.0897900000000003,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
250,1,7.6,10.070230050199568,2,701,1,1,213,2008,15.94097653795539,16.38045991542581,8.133299999999998,1.44688,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,1,6.1,9.637306011530349,2,701,1,1,193,2006,15.816990558174398,16.64872390202049,12.085899000000001,1.054443,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
252,2,6.6,11.668004285370309,2,206,1,0,102,2006,17.822843743196746,18.000072368153567,15.104493,3.056464,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
253,2,8.0,12.97378215929194,3,206,1,1,143,2006,18.420680743952367,18.956459917968854,18.015005,3.284621,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
254,3,6.0,10.870547441461856,1,102,1,1,103,2008,16.835935444108635,16.126993249665578,17.898792999999994,1.025516,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
255,1,6.5,10.20559014764914,1,60,1,0,85,2006,15.123843377614453,15.020950685245156,15.987065,1.00001,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
256,3,3.7,10.941145998533898,1,149,1,1,102,2006,17.50439001207821,17.472772221323893,14.009488,1.099194,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
257,1,6.8,12.331845896448106,1,701,1,0,104,2007,17.034386382832476,18.36600909672018,8.256134,2.0897900000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
258,1,5.9,10.544209219042303,1,163,1,0,109,2009,17.50439001207821,17.153756460693124,14.702116,1.590386,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
259,1,6.8,11.638129783547095,1,155,1,0,86,2008,18.258161814454592,19.50970728243303,22.690682000000002,1.0702155,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
260,1,5.8,11.594099839759226,1,163,1,0,106,2006,17.7667542765457,19.13851900539419,16.502106,1.2836319999999999,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
261,3,6.4,12.084407710040665,1,163,1,1,105,2008,17.622173047734595,18.116361247259924,25.715839000000003,4.156581,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
262,1,7.7,12.273852781951131,1,701,1,0,114,2007,16.759949537130716,17.359933413278238,24.487612,12.073352,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
263,1,6.1,10.011758827819916,3,206,1,1,105,2006,17.281246460764002,15.592986501596572,31.725611999999998,4.0999300000000005,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
264,2,5.6,11.260031218004112,1,102,1,1,96,2007,17.034386382832476,17.896299118039572,5.312354,1.000253,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
265,1,5.6,11.341128331632486,1,206,1,0,110,2006,18.132998671500584,17.559946967879608,16.742415,4.56931,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
266,1,4.7,10.104426393862145,1,20,1,0,97,2006,16.300417207752275,18.252263536113343,11.2058,1.262101,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
267,1,7.1,11.724304080030292,1,206,1,1,107,2009,17.47907220409392,18.432903658845962,9.680496,2.3488759999999997,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
268,1,6.2,11.341247068274754,1,210,1,0,85,2007,16.759949537130716,17.37941179369127,20.095201,2.0897900000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
