,Unnamed: 0,budget,imdb_id,revenue,Actors,Country,Director,Genre,IMDB Rating,IMDB Votes,Language,Production,Rated,Released,Runtime,Title,Year,imdbID
,1957,15000000,tt0974613,1143856,"Laura Linney, Antonio Banderas, Liam Neeson, Romola Garai","UK, USA",Richard Eyre,"Drama, Mystery, Thriller",5.5,"9,708",English,,R,27-May-09,88 min,The Other Man,2008,tt0974613
,1958,2500000,tt0804529,107559,"Luis Fernando Pe?a, Metztli Adamina, Jos? Concepci?n Mac?as, Tenoch Huerta","USA, Mexico",Alex Rivera,"Drama, Romance, Sci-Fi",5.9,"5,917","Spanish, English",,PG-13,10-Dec-08,90 min,Sleep Dealer,2008,tt0804529
,1959,11000000,tt1167599,32000000,"Jonas H?mmerle, Waldemar Kobus, Nic Romm, Christian Koch",Germany,Michael Herbig,"Action, Adventure, Comedy",5.6,"2,394","German, Cantonese",,N/A,9-Sep-09,85 min,Vicky the Viking,2009,tt1167599
,1960,65000,tt1570989,416498,"Lena Dunham, Laurie Simmons, Grace Dunham, Rachel Howe",USA,Lena Dunham,"Comedy, Drama, Romance",6.2,"12,693",English,,NOT RATED,30-Mar-12,98 min,Tiny Furniture,2010,tt1570989
,1961,4600000,tt1514041,1163967,"Ophelia Lovibond, Shanika Warren-Markland, Emma Roberts, Tamsin Egerton",UK,"Noel Clarke, Mark Davis","Crime, Thriller",5.9,"9,607",English,,NOT RATED,2-Jun-10,117 min,4.3.2.1.,2010,tt1514041
,1962,15000000,tt1555064,20529194,"Gwyneth Paltrow, Tim McGraw, Garrett Hedlund, Leighton Meester",USA,Shana Feste,"Drama, Music",6.3,"15,504",English,,PG-13,7-Jan-11,117 min,Country Strong,2010,tt1555064
,1963,5000000,tt1541160,3142154,"Patrick Dempsey, Ashley Judd, Tim Blake Nelson, Mekhi Phifer","Germany, USA",Rob Minkoff,"Comedy, Crime, Mystery",6.4,"28,808",English,,NOT RATED,25-Aug-11,87 min,Flypaper,2011,tt1541160
,1964,195000000,tt1399103,1123746996,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro",USA,Michael Bay,"Action, Adventure, Sci-Fi",6.3,"346,372",English,,PG-13,29-Jun-11,154 min,Transformers: Dark of the Moon,2011,tt1399103
,1965,6453637,tt1934234,1800000,"Claudio Santamaria, Jennifer Ulrich, Elio Germano, Davide Iacopini","Italy, Romania, France",Daniele Vicari,Drama,7.3,"2,791","Italian, German, French, English, Spanish",,N/A,13-Apr-12,127 min,Diaz - Don't Clean Up This Blood,2012,tt1934234
,1966,2500000,tt2243537,60141683,"Marlon Wayans, Marlene Forte, Essence Atkins, David Koechner",USA,Michael Tiddes,"Comedy, Fantasy, Horror",5.1,"37,198","English, Spanish",,R,11-Jan-13,86 min,A Haunted House,2013,tt2243537
,1967,16000000,tt1951181,5867686,"Marion Cotillard, Joaquin Phoenix, Jeremy Renner, Dagmara Dominczyk",USA,James Gray,"Drama, Romance",6.6,"23,975","English, Polish, Latin",,R,23-May-14,120 min,The Immigrant,2013,tt1951181
,1968,15000000,tt1758595,21766271,"Naomi Watts, Cas Anvar, Charles Edwards, James Puddephatt","UK, France, Sweden, Belgium",Oliver Hirschbiegel,"Biography, Drama, Romance",5.5,"16,396",English,,PG-13,20-Sep-13,113 min,Diana,2013,tt1758595
,1969,7000000,tt2224004,6147,"Ed Harris, January Jones, Jason Isaacs, Eduardo Noriega",USA,"Logan Miller, Noah Miller","Thriller, Western",6.2,"4,916",English,,R,11-Oct-13,95 min,Sweetwater,2013,tt2224004
,1970,7000000,tt3125324,14618727,"Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly",USA,Gina Prince-Bythewood,"Drama, Music, Romance",6.9,"12,799",English,,PG-13,14-Nov-14,116 min,Beyond the Lights,2014,tt3125324
,1971,6000000,tt2355495,15071,"Evan Rachel Wood, Scott Speedman, Treat Williams, Kate Burton",USA,Andrew Fleming,"Comedy, Drama, Romance",6.6,"19,253",English,,PG-13,4-Sep-14,90 min,Barefoot,2014,tt2355495
,1972,15000000,tt2247476,30127963,"Jim Caviezel, Michael Chiklis, Alexander Ludwig, Clancy Brown",USA,Thomas Carter,"Drama, Family, Sport",6.7,"13,684",English,,PG,22-Aug-14,115 min,When the Game Stands Tall,2014,tt2247476
,1973,12000000,tt1929263,101332962,"Greg Kinnear, Kelly Reilly, Thomas Haden Church, Connor Corum",USA,Randall Wallace,"Biography, Drama, Family",5.8,"22,587",English,,PG,16-Apr-14,99 min,Heaven Is for Real,2014,tt1929263
,1974,18000000,tt2465146,25312387,"Michael Douglas, Diane Keaton, Sterling Jerins, Annie Parisse",USA,Rob Reiner,"Comedy, Drama, Romance",5.8,"10,365",English,,PG-13,25-Jul-14,94 min,And So It Goes,2014,tt2465146
,1975,447524,tt3534602,771317,"Jack Black, James Marsden, Kathryn Hahn, Jeffrey Tambor","UK, USA","Andrew Mogel, Jarrad Paul","Comedy, Drama",5,"9,158",English,,R,8-May-15,101 min,The D Train,2015,tt3534602
,1976,5000000,tt4429194,6700000,"Diane Lane, Arnaud Viard, Alec Baldwin, Elise Tielrooy","Japan, USA",Eleanor Coppola,"Comedy, Drama, Romance",5.8,"3,124","English, French",,PG,7-Jul-17,92 min,Paris Can Wait,2016,tt4429194
,1977,60000000,tt2822672,9420546,"Luke Wilson, Eddie Izzard, J.K. Simmons, Lewis Black","China, USA",Ash Brannon,"Animation, Adventure, Comedy",5.8,"2,475",English,,PG,24-Feb-17,90 min,Rock Dog,2016,tt2822672
,1978,17000000,tt4649416,42487325,"Danny Glover, Gabrielle Union, Mo'Nique, Kimberly Elise",USA,David E. Talbert,"Comedy, Drama",6,"3,424",English,,PG-13,11-Nov-16,111 min,Almost Christmas,2016,tt4649416
,1979,15000000,tt4341582,10367161,"Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza",USA,Mira Nair,"Biography, Drama, Sport",7.4,"9,338",English,,PG,30-Sep-16,124 min,Queen of Katwe,2016,tt4341582
,1980,18000000,tt1594972,17062499,"Rob Schneider, Heather Graham, Ken Jeong, Bill Nighy","USA, India",Trevor Wall,"Animation, Adventure, Comedy",3.6,"6,948",English,,PG,15-Jan-16,90 min,Norm of the North,2016,tt1594972
,1981,25000000,tt1974420,3885342,"Steve Tom, Paul Sorvino, Peter Mackenzie, Ivar Brogger",USA,Warren Beatty,"Comedy, Drama, Romance",5.7,"5,429",English,,PG-13,23-Nov-16,127 min,Rules Don't Apply,2016,tt1974420
,1982,25000000,tt2140037,1397284,"Natalie Portman, Joel Edgerton, Ewan McGregor, Noah Emmerich",USA,Gavin O'Connor,"Action, Drama, Western",5.9,"15,739",English,,R,29-Jan-16,98 min,Jane Got a Gun,2015,tt2140037
,1983,11000000,tt0441048,46396427,"Hrithik Roshan, Abhishek Bachchan, Uday Chopra, Aishwarya Rai Bachchan",India,Sanjay Gadhvi,"Action, Crime, Thriller",6.4,"19,227","Hindi, Urdu, English, Telugu",,NOT RATED,24-Nov-06,152 min,Dhoom 2,2006,tt0441048
,1984,1380000,tt0458242,1615018,"Janne Hyyti?inen, Maria J?rvenhelmi, Maria Heiskanen, Ilkka Koivula","Finland, Germany, France",Aki Kaurism?ki,"Crime, Drama",6.9,"5,411","Finnish, Russian",,N/A,3-Feb-06,78 min,Lights in the Dusk,2006,tt0458242
,1985,45000000,tt0432021,148412065,"Milla Jovovich, Oded Fehr, Ali Larter, Iain Glen","France, Australia, Germany, UK, USA, Canada",Russell Mulcahy,"Action, Horror, Sci-Fi",6.3,"163,392",English,,R,21-Sep-07,94 min,Resident Evil: Extinction,2007,tt0432021
,1986,10000000,tt0499554,20342161,"Lennie Loftin, Danny DeVito, Robert Ben Garant, Niecy Nash",USA,Robert Ben Garant,"Comedy, Crime",5.9,"24,565",English,,R,23-Feb-07,84 min,Reno 911!: Miami,2007,tt0499554
,1987,6000000,tt0887971,391410,"Kim Basinger, Lukas Haas, Craig Sheffer, Jamie Starr","USA, Canada, Germany",Susan Montford,"Crime, Drama, Thriller",4.8,"5,624","English, Spanish, Chinese",,R,26-Mar-09,86 min,While She Was Out,2008,tt0887971
,1988,36500000,tt0972558,21834845,"Vasiliy Stepanov, Yuliya Snigir, Pyotr Fyodorov, Sergey Garmash",Russia,Fedor Bondarchuk,"Action, Adventure, Sci-Fi",5.2,"4,720",Russian,,N/A,1-Jan-09,115 min,Dark Planet,2009,tt0972558
,1989,3000000,tt1247704,18097,"Carla Gugino, Adrianne Palicki, Dan Mailley, Connie Britton",USA,Sebastian Gutierrez,"Comedy, Drama",5.8,"5,359",English,,R,28-Jul-11,92 min,Women in Trouble,2009,tt1247704
,1990,26400000,tt1305797,62000000,"Rajinikanth, Aishwarya Rai Bachchan, Danny Denzongpa, Santhanam",India,S. Shankar,"Action, Adventure, Drama",7.1,"20,476",Tamil,,N/A,1-Oct-10,174 min,Enthiran,2010,tt1305797
,1991,25000000,tt1272051,6500000,"Anna Bolshova, Elena Yakovleva, Evgeniy Mironov, Sergey Garmash",Russia,"Inna Evlannikova, Svyatoslav Ushakov","Animation, Adventure, Comedy",5.2,974,Russian,,G,18-Mar-10,85 min,Space Dogs,2010,tt1272051
,1992,12500000,tt0473102,3878993,"Jake T. Austin, Jansen Panettiere, Moises Arias, Ryan Ochoa","Canada, USA, Mexico",William Dear,"Comedy, Drama, Family",7,"2,824","English, Spanish, Latin",,PG,16-Apr-10,118 min,The Perfect Game,2009,tt0473102
,1993,30000000,tt1772230,108348,"Jackie Chan, Winston Chao, Bingbing Li, Chun Sun","China, Hong Kong","Li Zhang, Jackie Chan","Action, Adventure, Drama",6,"5,104","Mandarin, English, French",,R,23-Sep-11,121 min,1911,2011,tt1772230
,1994,4000000,tt1613062,253899,"J.K. Simmons, Cara Seymour, Lou Taylor Pucci, Scott Adsit",USA,Jim Kohlberg,Drama,7.6,"6,574",English,,PG,27-Oct-11,105 min,The Music Never Stopped,2011,tt1613062
,1995,17000,tt1242599,101236,"Evan Glodell, Jessie Wiseman, Tyler Dawson, Rebekah Brandes",USA,Evan Glodell,"Action, Drama, Romance",6.4,"7,000",English,,R,21-Mar-12,106 min,Bellflower,2011,tt1242599
,1996,7000000,tt2243621,12400000,"Anna Shurochkina, Ivan Okhlobystin, Galina Tyunina, Dmitriy Nagiev",Russia,"Vladlen Barbe, Maksim Sveshnikov","Animation, Adventure, Family",5.4,"1,405",Russian,,PG,11-Oct-13,80 min,Snow Queen,2012,tt2243621
,1997,8000000,tt2131698,42330,"Stephen Dorff, Abdallah El Akal, Alice Taglioni, Loai Nofi","UK, Israel, France",Eran Riklis,"Adventure, Drama, Thriller",6.6,"1,373","English, Arabic, Hebrew",,N/A,20-Sep-13,110 min,Zaytoun,2012,tt2131698
,1998,6843500,tt2550838,10703234,"Fabio De Luigi, Cristiana Capotondi, Antonio Catania, Anna Bonaiuto",Italy,Alessandro Genovesi,Comedy,5.3,623,Italian,,N/A,22-Nov-12,86 min,The Worst Christmas of My Life,2012,tt2550838
,1999,28000000,tt1702439,97594140,"Julianne Hough, Irene Ziegler, Jon Kohler, Tim Parati",USA,Lasse Hallstr?m,"Drama, Romance, Thriller",6.7,"87,727","English, Portuguese",,PG-13,14-Feb-13,115 min,Safe Haven,2013,tt1702439
,2000,5000000,tt2243389,11724119,"Antonio Banderas, Pen?lope Cruz, Cot? Soler, Antonio de la Torre",Spain,Pedro Almod?var,Comedy,5.6,"18,600",Spanish,,R,8-Mar-13,90 min,I'm So Excited!,2013,tt2243389
,2001,5500000,tt2378281,99067206,"Andr?s V?zquez, Hugo Stiglitz, Eugenio Derbez, Leia Freitas",Mexico,Eugenio Derbez,"Comedy, Drama",7.6,"24,465","Spanish, English",,PG-13,6-Sep-13,122 min,Instructions Not Included,2013,tt2378281
,2002,35000000,tt3331846,83061158,"Wasabi Mizuta, Megumi Oohara, Satoshi Tsumabuki, Yumi Kakazu","Japan, USA","Tony Oliver, Ryuichi Yagi, Takashi Yamazaki","Animation, Comedy, Drama",7.4,"4,213","Japanese, English",,N/A,8-Aug-14,95 min,Stand by Me Doraemon,2014,tt3331846
,2003,2200000,tt2844798,282358,"Zs?fia Psotta, S?ndor Zs?t?r, Lili Horv?th, Szabolcs Thur?czy","Hungary, Germany, Sweden",Korn?l Mundrucz?,"Drama, Fantasy, Horror",6.9,"11,934","Hungarian, English",,R,12-Jun-14,121 min,White God,2014,tt2844798
,2004,8500000,tt4196450,15861566,"Nate Parker, Armie Hammer, Penelope Ann Miller, Jackie Earle Haley","USA, Canada",Nate Parker,"Biography, Drama, History",6.3,"14,993",English,,R,7-Oct-16,120 min,The Birth of a Nation,2016,tt4196450
,2005,3800000,tt3714720,1016985,"Margo Martindale, Sharlto Copley, Richard Jenkins, John Krasinski",USA,John Krasinski,"Comedy, Drama, Romance",6.5,"7,467",English,,PG-13,26-Aug-16,88 min,The Hollars,2016,tt3714720
,2006,4000000,tt0464049,13401952,"Samuel Anderson, James Corden, Stephen Campbell Moore, Richard Griffiths",UK,Nicholas Hytner,"Comedy, Drama, Romance",6.9,"18,589",English,,R,22-Dec-06,109 min,The History Boys,2006,tt0464049
,2007,2000000,tt0473709,265198,"David Duchovny, Sigourney Weaver, Ioan Gruffudd, Judy Greer",USA,Jake Kasdan,"Comedy, Drama",6.6,"5,173",English,,R,28-Apr-06,88 min,The TV Set,2006,tt0473709
,2008,8000000,tt0360323,143451,"James Marsden, Giovanni Ribisi, Brad Renfro, Piper Perabo",USA,Bobby Moresco,"Crime, Drama, Thriller",6.4,"5,721","English, Italian",,R,12-Apr-07,107 min,10th & Wolf,2006,tt0360323
,2009,8000000,tt0466816,60641,"Jamie Bell, Ruth Milne, John Paul Lawler, Claire Forlani",UK,David Mackenzie,"Drama, Mystery, Romance",7,"11,381",English,,R,31-Aug-07,95 min,Hallam Foe,2007,tt0466816
,2010,5200000,tt0879843,14723313,"Andrzej Chyra, Maja Ostaszewska, Artur Zmijewski, Danuta Stenka",Poland,Andrzej Wajda,"Drama, History, War",7.1,"13,364","Polish, Russian, German, Ukrainian",,N/A,21-Sep-07,121 min,Katyn,2007,tt0879843
,2011,2300000,tt1093370,4600000,"Shahid Kapoor, Kareena Kapoor Khan, Tarun Arora, Dara Singh",India,Imtiaz Ali,"Comedy, Drama, Romance",8,"36,406","Hindi, Panjabi, English",,NOT RATED,26-Oct-07,138 min,Jab We Met,2007,tt1093370
,2012,12000000,tt1124052,10652498,"Ye Liu, Yuanyuan Gao, Wei Fan, Lan Qin","China, Hong Kong",Chuan Lu,"Drama, History, War",7.7,"8,917","Mandarin, English, Japanese, German",,R,22-Apr-09,133 min,City of Life and Death,2009,tt1124052
,2013,4317946,tt1440266,14624826,"Regina Advento, Malou Airaudo, Ruth Amarante, Jorge Puerta","Germany, France, UK",Wim Wenders,Documentary,7.7,"12,520","German, French, English, Spanish, Croatian, Italian, Portuguese, Russian, Korean",,PG,24-Feb-11,103 min,Pina,2011,tt1440266
,2014,11000000,tt1605769,807535,"Vincent Cassel, D?borah Fran?ois, Jos?phine Japy, Sergi L?pez","Spain, France",Dominik Moll,"Drama, Mystery, Thriller",5.8,"3,304",French,,R,13-Jul-11,101 min,The Monk,2011,tt1605769
,2015,3550000,tt1937339,48000000,"Ho-jeong Yu, Eun-kyung Shim, Hee-kyung Jin, Min-yeong Kim",South Korea,Hyeong-Cheol Kang,"Comedy, Drama",7.9,"3,543",Korean,,N/A,22-Aug-11,124 min,Sunny,2011,tt1937339
,2016,6000000,tt1756415,35000000,"Claudio Bisio, Alessandro Siani, Angela Finocchiaro, Valentina Lodovini",Italy,Luca Miniero,Comedy,5.2,"2,362",Italian,,N/A,18-Jan-12,110 min,Welcome to the North,2012,tt1756415
,2017,1500000,tt1885300,1938,"Justin Long, Jess Weixler, Tyler Labine, Addison Timlin",USA,Ted Koland,"Comedy, Drama",6.4,"8,495",English,,PG-13,3-Oct-13,89 min,Best Man Down,2012,tt1885300
,2018,12000000,tt1566501,9622846,"Mauricio Kuri, Adrian Alonso, Rub?n Blades, Catalina Sandino Moreno",Mexico,Dean Wright,"Drama, History, War",6.6,"3,917","Spanish, English",,R,1-Jun-12,145 min,For Greater Glory: The True Story of Cristiada,2012,tt1566501
,2019,4000000,tt1839642,350006,"Annette Bening, Ed Harris, Robin Williams, Jess Weixler",USA,Arie Posin,"Drama, Mystery, Romance",6.2,"4,010",English,,PG-13,25-Oct-13,92 min,The Face of Love,2013,tt1839642
,2020,4600000,tt2356180,25000000,"Farhan Akhtar, Sonam Kapoor, Pavan Malhotra, Art Malik",India,Rakeysh Omprakash Mehra,"Biography, Drama, History",8.3,"47,994",Hindi,,NOT RATED,12-Jul-13,186 min,Bhaag Milkha Bhaag,2013,tt2356180
,2021,25000000,tt1376213,6399,"Michael Sheen, Lena Headey, Sam Neill, Ioan Gruffudd","UK, Spain, Belgium",Jonathan Newman,"Adventure, Family, Fantasy",5.4,"4,742",English,,PG,5-Dec-13,100 min,The Adventurer: The Curse of the Midas Box,2013,tt1376213
,2022,8000000,tt2004432,9630444,"John Jarratt, Ryan Corr, Shannon Ashlyn, Philippe Klaus",Australia,Greg McLean,Horror,6.1,"14,178","English, German",,NOT RATED,17-Apr-14,106 min,Wolf Creek 2,2013,tt2004432
,2023,318000,tt2309961,121179,"Derek Lee, Clif Prowse, Michael Gill, Baya Rehaz","Canada, USA","Derek Lee, Clif Prowse","Horror, Mystery, Thriller",6.3,"18,337","English, French, Italian",,R,27-Jan-15,85 min,Afflicted,2013,tt2309961
,2024,6000000,tt3202120,14348529,"Lambert Wilson, Franck Dubosc, Florence Foresti, Guillaume de Tonqu?dec",France,Eric Lavaine,Comedy,6.1,"2,043",French,,N/A,26-Dec-14,98 min,Barbecue,2014,tt3202120
,2025,9500000,tt3541262,112156811,"Min-sik Choi, Seung-ryong Ryu, Jin-woong Jo, Myung-gon Kim",South Korea,Han-min Kim,"Action, History, War",7.2,"7,359","Korean, Japanese, English, Hindi",,NOT RATED,30-Jul-14,126 min,The Admiral,2014,tt3541262
,2026,2000000,tt1464191,48390,"Helen Hunt, Samantha Morton, Aaron Paul, Rashida Jones",USA,Steven Bernstein,Drama,6.3,"2,597",English,,R,2-May-14,91 min,Decoding Annie Parker,2013,tt1464191
,2027,50000000,tt2281587,80383290,"Ricky Gervais, Ty Burrell, Tina Fey, Steve Whitmire",USA,James Bobin,"Adventure, Comedy, Crime",6.4,"26,423","English, German",,PG,21-Mar-14,107 min,Muppets Most Wanted,2014,tt2281587
,2028,2400000,tt2581244,88273,"Aubrey Plaza, Dane DeHaan, John C. Reilly, Molly Shannon",USA,Jeff Baena,"Comedy, Horror, Romance",5.6,"15,627",English,,R,15-Jul-14,89 min,Life After Beth,2014,tt2581244
,2029,12000000,tt2707858,21026290,"Pierre Niney, Guillaume Gallienne, Charlotte Le Bon, Laura Smet","France, Belgium",Jalil Lespert,"Biography, Drama",6.2,"9,210","French, English, Russian, Arabic, Japanese",,R,8-Jan-14,106 min,Yves Saint Laurent,2014,tt2707858
,2030,25000,tt3593046,25000,"Josh Duhamel, Josh Wiggins, Lynn Collins, Emma Fuhrmann",USA,Trey Nelson,"Action, Drama, Thriller",6,"2,929",English,,NOT RATED,18-Feb-16,95 min,Lost in the Sun,2016,tt3593046
,2031,19500000,tt3735246,56000000,"Ranveer Singh, Priyanka Chopra, Deepika Padukone, Tanvi Azmi",India,Sanjay Leela Bhansali,"Action, Drama, History",7.2,"23,158",Hindi,,N/A,18-Dec-15,158 min,Bajirao Mastani,2015,tt3735246
,2032,2000000,tt4936450,343617,"Adrian Titieni, Maria Dragus, Lia Bugnar, Malina Manovici","Romania, France, Belgium",Cristian Mungiu,"Crime, Drama",7.4,"7,486",Romanian,,R,20-May-16,128 min,Graduation,2016,tt4936450
,2033,5980000,tt4434004,14900000,"Alia Bhatt, Shahid Kapoor, Lovely Sidhu, Diljit Dosanjh",India,Abhishek Chaubey,"Action, Crime, Drama",7.8,"18,610","Hindi, Panjabi",,N/A,17-Jun-16,148 min,Udta Punjab,2016,tt4434004
,2034,994000,tt0435680,165000,"Aml Ameen, Red Madrell, Noel Clarke, Adam Deacon",UK,Menhaj Huda,"Crime, Drama, Romance",6.8,"15,996",English,,R,3-Mar-06,89 min,Kidulthood,2006,tt0435680
,2035,15000000,tt0434215,21000000,"Tim McGraw, Maria Bello, Alison Lohman, Ryan Kwanten","USA, UK",Michael Mayer,"Adventure, Drama, Family",6.2,"6,501",English,,PG,20-Oct-06,95 min,Flicka,2006,tt0434215
,2036,500000,tt1193516,5330000,"Mehmet Ali Bayhan, Sahan G?kbakar, Furkan Turan, Fatma Toptas",Turkey,Togan G?kbakar,Comedy,4.8,"19,546",Turkish,,N/A,22-Feb-08,90 min,Recep Ivedik,2008,tt1193516
,2037,1400000,tt1280558,3500000,"Anupam Kher, Naseeruddin Shah, Jimmy Shergill, Deepal Shaw",India,Neeraj Pandey,"Crime, Drama, Mystery",8.3,"54,745","Hindi, English",,NOT RATED,5-Sep-08,104 min,A Wednesday,2008,tt1280558
,2038,6000000,tt0976247,69497,"Matthew McConaughey, Alexie Gilmore, Jeffrey Nordling, Woody Harrelson",USA,S.R. Bindler,Comedy,4.7,"7,708",English,,R,5-Sep-08,85 min,"Surfer, Dude",2008,tt0976247
,2039,9000000,tt1054122,16000000,"Y?suke Eguchi, Takao Ohsawa, Ry?ko Hirosue, Jun Kaname",Japan,Kazuaki Kiriya,"Action, Drama",6.7,"4,609",Japanese,,N/A,1-May-09,128 min,Goemon,2009,tt1054122
,2040,12000000,tt1308138,13380561,"Wei Zhao, Jaycee Chan, Rongguang Yu, Jiao Xu","USA, China","Jingle Ma, Wei Dong(co-director)","Adventure, Drama, Romance",6.8,"4,455",Mandarin,,NOT RATED,27-Nov-09,114 min,Mulan: Rise of a Warrior,2009,tt1308138
,2041,1500000,tt1648112,8786756,"Huub Smit, Tim Haars, Wesley van Gaalen, Steffen Haars",Netherlands,"Steffen Haars, Flip Van der Kuil","Action, Comedy",6.4,"12,791",Dutch,,N/A,9-Dec-10,84 min,New Kids Turbo,2010,tt1648112
,2042,10400000,tt1587729,20967660,"Seung-won Cha, Sang-Woo Kwon, Seung-hyun Choi, Seung-woo Kim",South Korea,John H. Lee,"Action, Drama, War",7.4,"4,257","Korean, English",,N/A,16-Jun-10,120 min,71: Into the Fire,2010,tt1587729
,2043,20000000,tt1547230,14166853,"Jordana Beatty, Parris Mosteller, Janet Varney, Kristoffer Ryan Winters",USA,John Schultz,"Comedy, Family",4.2,"2,512",English,,PG,10-Jun-11,91 min,Judy Moody and the Not Bummer Summer,2011,tt1547230
,2044,7000000,tt2328813,1310673,"Leonid Yarmolnik, Aleksandr Chutko, Yuriy Tsurilo, Evgeniy Gerchakov",Russia,Aleksey German,"Drama, Sci-Fi",6.7,"3,290",Russian,,NOT RATED,27-Feb-14,177 min,Hard to Be a God,2013,tt2328813
,2045,4300000,tt2278871,10165694,"L?a Seydoux, Ad?le Exarchopoulos, Salim Kechiouche, Aur?lien Recoing","France, Belgium, Spain",Abdellatif Kechiche,"Drama, Romance",7.8,"107,866","French, English",,NC-17,9-Oct-13,180 min,Blue Is the Warmest Color,2013,tt2278871
,2046,10000000,tt2436682,4500,"Woody Harrelson, Liam Hemsworth, Alice Braga, Emory Cohen",USA,Kieran Darcy-Smith,"Drama, Western",5.7,"6,347",English,,R,24-Jun-16,110 min,The Duel,2016,tt2436682
,2047,11000000,tt0770772,13196245,"Chris Rock, Kerry Washington, Gina Torres, Steve Buscemi","USA, India",Chris Rock,"Comedy, Drama, Romance",5.5,"14,252",English,,R,16-Mar-07,90 min,I Think I Love My Wife,2007,tt0770772
,2048,5000000,tt0846040,6463286,"Elio Germano, Riccardo Scamarcio, Angela Finocchiaro, Massimo Popolizio","Italy, France",Daniele Luchetti,"Comedy, Crime, Drama",7.1,"5,390",Italian,,R,20-Apr-07,108 min,My Brother Is an Only Child,2007,tt0846040
,2049,1000000,tt0854678,274661,"Alex Gibney, Brian Keith Allen, Moazzam Begg, Christopher Beiring",USA,Alex Gibney,"Documentary, Crime, War",7.6,"12,305",English,,R,23-Jan-09,106 min,Taxi to the Dark Side,2007,tt0854678
,2050,7000000,tt0844671,6230276,"Drake Bell, Andrew Caldwell, Andree Moss, Carolyn Moss",USA,Deb Hagan,Comedy,4.6,"11,347",English,,R,29-Aug-08,94 min,College,2008,tt0844671
,2051,6000000,tt0903627,1300000,"Tilda Swinton, Saul Rubinek, Kate del Castillo, Aidan Gould","France, USA, Mexico, Belgium",Erick Zonca,"Crime, Drama, Thriller",7.1,"5,265","English, Spanish",,R,12-Mar-08,144 min,Julia,2008,tt0903627
